call_id,calling_number,called_number,start_time,end_time,duration,call_type
926,21650275344,216933154,2025-01-13 15:02:37,2025-01-13 15:16:30,833,Incoming
927,21650274544,216476629,2025-01-13 14:28:37,2025-01-13 14:29:25,48,Outgoing
928,21650260134,216672293,2025-01-13 13:44:52,2025-01-13 14:21:11,2179,Outgoing
929,21650691026,216927364,2025-01-13 14:32:42,2025-01-13 15:28:21,3339,Incoming
930,21650129122,216254813,2025-01-13 13:43:00,2025-01-13 14:24:43,2503,Outgoing
931,21650643264,216940951,2025-01-13 15:02:16,2025-01-13 15:16:14,838,Incoming
932,21650691275,216809681,2025-01-13 14:58:43,2025-01-13 15:39:52,2469,Outgoing
933,21650954954,216248176,2025-01-13 14:54:10,2025-01-13 15:18:39,1469,Outgoing
934,21650530267,216365696,2025-01-13 15:16:07,2025-01-13 15:49:39,2012,Outgoing
935,21650852163,216523022,2025-01-13 15:09:59,2025-01-13 15:19:32,573,Outgoing
936,21650157979,216327369,2025-01-13 13:24:40,2025-01-13 14:15:11,3031,Incoming
937,21650404670,216643232,2025-01-13 15:16:12,2025-01-13 15:41:11,1499,Incoming
938,21650962209,216664511,2025-01-13 14:07:53,2025-01-13 15:01:28,3215,Outgoing
939,21650392548,216665520,2025-01-13 13:51:19,2025-01-13 13:53:34,135,Outgoing
940,21650471994,216293585,2025-01-13 14:59:57,2025-01-13 15:04:15,258,Outgoing
941,21650510912,216559236,2025-01-13 15:18:58,2025-01-13 15:40:17,1279,Incoming
942,21650559851,216510581,2025-01-13 13:30:28,2025-01-13 14:29:12,3524,Incoming
943,21650448997,216860697,2025-01-13 15:18:46,2025-01-13 16:13:52,3306,Outgoing
944,21650239888,216706906,2025-01-13 15:13:04,2025-01-13 15:19:46,402,Incoming
945,21650791621,216755480,2025-01-13 13:42:53,2025-01-13 14:42:30,3577,Outgoing
946,21650739282,216516912,2025-01-13 13:27:37,2025-01-13 14:21:36,3239,Incoming
947,21650409174,216272415,2025-01-13 13:46:30,2025-01-13 14:30:29,2639,Incoming
948,21650364735,216780479,2025-01-13 15:00:49,2025-01-13 15:40:32,2383,Incoming
949,21650730778,216923899,2025-01-13 14:31:45,2025-01-13 14:45:29,824,Incoming
950,21650398745,216607644,2025-01-13 13:33:52,2025-01-13 14:12:49,2337,Outgoing
951,21650468907,216535450,2025-01-13 13:27:49,2025-01-13 13:55:39,1670,Incoming
952,21650187433,216897998,2025-01-13 14:53:13,2025-01-13 15:20:21,1628,Outgoing
953,21650379052,216211258,2025-01-13 15:01:47,2025-01-13 15:08:55,428,Incoming
954,21650380667,216951499,2025-01-13 13:37:34,2025-01-13 14:01:35,1441,Incoming
955,21650715857,216189593,2025-01-13 15:12:46,2025-01-13 15:42:51,1805,Incoming
956,21650226049,216777541,2025-01-13 15:20:03,2025-01-13 16:04:55,2692,Incoming
957,21650759279,216285207,2025-01-13 13:48:40,2025-01-13 14:01:41,781,Outgoing
958,21650318929,216493298,2025-01-13 14:09:18,2025-01-13 14:55:24,2766,Outgoing
959,21650914331,216738976,2025-01-13 13:36:27,2025-01-13 13:51:41,914,Outgoing
960,21650775588,216277511,2025-01-13 14:56:19,2025-01-13 15:24:48,1709,Incoming
961,21650565537,216341498,2025-01-13 15:19:09,2025-01-13 15:49:56,1847,Outgoing
962,21650625219,216835355,2025-01-13 13:52:58,2025-01-13 14:32:06,2348,Outgoing
963,21650463846,216139466,2025-01-13 14:07:54,2025-01-13 14:30:56,1382,Outgoing
964,21650844621,216531685,2025-01-13 15:14:33,2025-01-13 15:35:25,1252,Incoming
965,21650255621,216335846,2025-01-13 13:44:48,2025-01-13 14:15:52,1864,Incoming
966,21650391227,216411013,2025-01-13 15:00:40,2025-01-13 15:10:35,595,Outgoing
967,21650234721,216954517,2025-01-13 13:52:42,2025-01-13 14:35:26,2564,Outgoing
968,21650242685,216336890,2025-01-13 13:57:00,2025-01-13 14:13:01,961,Outgoing
969,21650596533,216383834,2025-01-13 13:41:01,2025-01-13 13:50:08,547,Outgoing
970,21650731176,216881241,2025-01-13 14:42:33,2025-01-13 14:45:54,201,Incoming
971,21650803541,216316771,2025-01-13 14:31:06,2025-01-13 14:42:53,707,Incoming
972,21650422495,216778400,2025-01-13 14:56:25,2025-01-13 15:38:36,2531,Outgoing
973,21650805937,216304742,2025-01-13 15:18:02,2025-01-13 15:44:23,1581,Outgoing
974,21650736807,216809601,2025-01-13 15:08:30,2025-01-13 15:14:10,340,Incoming
975,21650896660,216877194,2025-01-13 13:27:31,2025-01-13 13:58:26,1855,Outgoing
976,21650746974,216676285,2025-01-13 15:03:25,2025-01-13 15:24:23,1258,Incoming
977,21650957224,216141840,2025-01-13 14:34:59,2025-01-13 15:17:57,2578,Outgoing
978,21650342271,216498305,2025-01-13 13:41:25,2025-01-13 14:38:03,3398,Outgoing
979,21650760014,216635653,2025-01-13 14:22:10,2025-01-13 15:14:01,3111,Incoming
980,21650945675,216652298,2025-01-13 15:18:55,2025-01-13 15:23:03,248,Outgoing
981,21650965351,216218184,2025-01-13 15:09:12,2025-01-13 16:06:33,3441,Incoming
982,21650782376,216935739,2025-01-13 14:14:00,2025-01-13 14:42:19,1699,Incoming
983,21650916948,216451568,2025-01-13 14:05:00,2025-01-13 15:01:32,3392,Outgoing
984,21650313641,216519194,2025-01-13 13:47:09,2025-01-13 14:04:19,1030,Outgoing
985,21650757650,216652095,2025-01-13 13:46:38,2025-01-13 14:02:01,923,Outgoing
986,21650763731,216793118,2025-01-13 14:40:21,2025-01-13 15:01:03,1242,Outgoing
987,21650437990,216495980,2025-01-13 13:44:44,2025-01-13 14:18:47,2043,Outgoing
988,21650557603,216484126,2025-01-13 14:58:37,2025-01-13 15:37:14,2317,Incoming
989,21650800593,216504764,2025-01-13 15:01:40,2025-01-13 15:43:56,2536,Incoming
990,21650233401,216889671,2025-01-13 14:05:52,2025-01-13 14:09:23,211,Outgoing
991,21650445505,216336647,2025-01-13 15:05:52,2025-01-13 15:10:40,288,Outgoing
992,21650975051,216437091,2025-01-13 15:16:29,2025-01-13 15:25:34,545,Outgoing
993,21650597296,216202090,2025-01-13 14:26:48,2025-01-13 15:00:57,2049,Outgoing
994,21650207188,216536434,2025-01-13 13:28:06,2025-01-13 14:01:44,2018,Incoming
995,21650819611,216130967,2025-01-13 14:40:15,2025-01-13 14:57:41,1046,Outgoing
996,21650289070,216704592,2025-01-13 14:28:56,2025-01-13 14:57:04,1688,Incoming
997,21650903093,216678237,2025-01-13 14:33:57,2025-01-13 15:00:38,1601,Incoming
998,21650872385,216216578,2025-01-13 14:52:38,2025-01-13 15:47:49,3311,Incoming
999,21650798890,216613649,2025-01-13 13:55:34,2025-01-13 14:38:16,2562,Outgoing
1000,21650964306,216637289,2025-01-13 14:24:13,2025-01-13 14:24:38,25,Incoming
